"","date","mktRF","size","BM"
"571","19920107","0.3844","1.2962","-0.7808"
"572","19920108","1.2239","0.2533","1.3180"
"573","19920109","0.4457","1.5327","-0.7084"
"574","19920110","-0.4908","-0.1626","-0.9731"
"575","19920111","1.4604","0.8554","0.6768"
"576","19920113","1.0364","0.0527","-0.3638"
"577","19920114","0.8102","0.9867","-1.0790"
"578","19920115","0.0070","-0.1117","0.3634"
"579","19920116","1.6789","0.1577","-0.8905"
"580","19920117","0.4710","-0.8479","0.1200"
"581","19920118","-1.6681","0.8156","0.2479"
"582","19920120","2.7785","1.0735","0.3773"
"583","19920121","0.4667","1.3609","-2.3594"
"584","19920122","-0.0048","0.3954","-0.8754"
"585","19920123","-0.1220","-1.0935","-0.6648"
"586","19920124","2.2941","1.3440","-1.2044"
"587","19920125","1.1268","0.2319","-1.5456"
"588","19920127","0.7842","1.1506","-1.2949"
"589","19920128","-0.4614","0.2007","-0.9052"
"590","19920129","1.3765","-0.9712","-1.0093"
"591","19920130","-0.0542","0.7511","-1.5889"
"592","19920207","-2.9599","2.2415","0.3649"
"593","19920208","-0.4093","1.9746","-0.1443"
"594","19920210","-0.3361","1.5100","0.1906"
"595","19920211","-2.4710","-1.7100","0.8291"
"596","19920212","-0.2558","-1.1475","1.0489"
"597","19920213","0.3789","0.0845","0.5811"
"598","19920214","-1.2683","-0.3275","0.1897"
"599","19920215","0.0452","0.5983","-0.2211"
"600","19920217","-3.2542","-1.1150","1.0185"
"601","19920218","-1.8928","-0.9055","-0.3139"
"602","19920219","1.4139","0.4859","-0.8987"
"603","19920220","3.1298","0.2028","-1.1893"
"604","19920221","-0.8913","1.9610","-0.4762"
"605","19920222","2.4816","0.9054","-0.8797"
"606","19920224","-0.1011","-0.7215","-0.9674"
"607","19920225","-1.5743","-0.9168","1.4375"
"608","19920226","-0.7868","-1.3054","-0.0736"
"609","19920227","1.3356","-1.0746","1.5968"
"610","19920228","0.2105","0.1209","-0.8322"
"611","19920229","2.1878","0.5053","-0.0965"
"612","19920302","0.0208","0.6640","0.8382"
"613","19920303","-1.5903","-0.0925","0.3181"
"614","19920304","0.0797","0.6411","-0.6030"
"615","19920305","-0.6944","-0.4776","-0.2563"
"616","19920306","-0.9128","-0.6456","0.0932"
"617","19920307","-0.0489","0.2585","-0.6531"
"618","19920309","-1.2378","0.1651","0.6894"
"619","19920310","0.0673","0.2975","-0.8473"
"620","19920311","0.7059","0.2919","0.4808"
"621","19920312","0.4014","0.2878","-0.0569"
"622","19920313","0.8421","-0.2574","-0.1187"
"623","19920314","-0.0706","0.6754","0.9750"
"624","19920316","-0.2999","0.2664","0.2918"
"625","19920317","-2.4295","-1.0866","0.5564"
"626","19920318","-0.6785","0.5054","0.6689"
"627","19920319","-0.9521","-0.9997","0.5639"
"628","19920320","0.1165","0.6693","0.9109"
"629","19920321","-1.5465","-0.3150","0.5085"
"630","19920323","-1.2842","0.5018","1.2237"
"631","19920324","2.2953","-0.1660","-1.7878"
"632","19920325","-1.5266","0.0771","0.7713"
"633","19920326","1.4961","0.2734","0.2906"
"634","19920327","0.4420","0.5251","0.3564"
"635","19920328","0.3296","-0.2363","-0.6145"
"636","19920331","-0.6998","-0.3515","0.6092"
"637","19920401","-2.5379","-1.7421","0.8015"
"638","19920402","1.1529","1.0753","-0.1458"
"639","19920406","-1.7150","0.2981","0.9257"
"640","19920407","-0.8823","-0.0546","0.5937"
"641","19920408","-1.3678","0.6559","0.4584"
"642","19920409","-0.5186","0.5600","0.4904"
"643","19920410","0.6995","0.4069","-0.1096"
"644","19920411","-1.6938","-0.5476","1.0461"
"645","19920413","-1.8978","0.0960","2.6509"
"646","19920414","1.6105","-0.4194","0.6550"
"647","19920415","-0.6642","-0.1095","0.2425"
"648","19920416","2.3797","0.0198","-0.2473"
"649","19920417","-0.6799","-0.3824","0.3751"
"650","19920418","0.4995","0.0890","0.5371"
"651","19920420","0.3106","0.5583","0.0282"
"652","19920421","0.1018","0.7725","-0.7137"
"653","19920422","-1.1923","-0.0877","-0.0350"
"654","19920423","-0.7255","-0.1132","0.2004"
"655","19920424","0.1747","-0.2162","-0.2270"
"656","19920425","-0.8144","-0.1770","-0.2285"
"657","19920427","1.0184","0.7013","-0.7876"
"658","19920428","0.7632","0.8298","-1.0735"
"659","19920429","-0.3231","0.0843","-0.6854"
"660","19920430","-0.3659","0.0519","0.0451"
"661","19920501","1.0496","0.4322","-1.1269"
"662","19920502","-0.3633","-0.9126","0.7879"
"663","19920504","0.1149","0.0953","-0.2230"
"664","19920505","-0.0181","0.0841","0.0219"
"665","19920506","-1.1177","-0.5094","0.3262"
"666","19920507","0.0342","0.2134","-0.7456"
"667","19920508","-0.4253","-0.0120","0.4118"
"668","19920509","-0.8145","0.1892","-0.2918"
"669","19920511","-3.5990","-0.9986","0.2865"
"670","19920512","0.4801","0.8969","-0.5354"
"671","19920513","0.8279","1.0539","-1.0652"
"672","19920514","-0.4482","-0.8329","-0.3643"
"673","19920515","-0.3466","0.1749","0.4394"
"674","19920516","1.4975","-0.1535","-0.4858"
"675","19920518","1.7719","1.0484","-0.5282"
"676","19920519","1.3769","-0.4781","-1.6725"
"677","19920520","1.2740","0.1870","0.1573"
"678","19920521","-0.1208","0.3733","-0.2677"
"679","19920522","1.1483","-0.5381","-1.3718"
"680","19920523","0.1831","0.3133","0.9524"
"681","19920525","-0.0716","0.6746","-0.7861"
"682","19920526","-2.0072","-0.4752","0.0309"
"683","19920527","-0.0350","-0.5209","-0.7568"
"684","19920528","-0.7227","-1.1486","0.6236"
"685","19920529","0.3790","0.5684","0.3331"
"686","19920530","-0.5502","-0.5665","0.2907"
"687","19920601","-0.9387","-0.3368","0.1426"
"688","19920602","0.2216","0.4564","-0.0055"
"689","19920603","2.5661","0.1561","-1.0323"
"690","19920604","-0.1954","-0.2526","-0.6889"
"691","19920608","-0.6412","-0.0907","0.6256"
"692","19920609","-0.7550","-0.1460","0.6285"
"693","19920610","2.2474","-0.4638","-1.4853"
"694","19920611","-0.9730","0.0213","-0.7477"
"695","19920612","1.8043","0.5950","-0.7172"
"696","19920613","0.0031","-0.2298","0.5382"
"697","19920615","-0.0329","0.0533","0.0675"
"698","19920616","-0.6300","-0.1732","0.2607"
"699","19920617","-0.7576","-0.3359","0.5972"
"700","19920618","0.4183","0.2383","-1.0330"
"701","19920619","-1.0734","0.8938","0.1298"
"702","19920620","0.5573","0.5918","-1.4525"
"703","19920622","1.5028","0.3055","-3.2070"
"704","19920623","-0.1842","-1.8005","-1.4947"
"705","19920624","-0.6812","0.0377","-0.5216"
"706","19920625","-1.7783","0.1930","1.2835"
"707","19920626","-1.4974","0.6354","0.6856"
"708","19920627","-0.2588","0.1875","0.3315"
"709","19920629","-0.7737","-0.6724","0.1549"
"710","19920630","1.1012","0.0124","-1.2123"
"711","19920702","-1.5413","-0.3053","-0.0465"
"712","19920703","-0.0079","-0.1383","-0.0455"
"713","19920704","0.6206","0.1525","-0.4132"
"714","19920706","0.4225","0.5247","-0.6221"
"715","19920707","-1.8681","-0.0550","-0.2021"
"716","19920708","-2.4509","0.0938","-0.6243"
"717","19920709","0.1544","0.0033","-0.6274"
"718","19920710","-0.5271","0.1308","0.1077"
"719","19920711","1.7064","-0.0771","2.5491"
"720","19920713","-1.7797","-0.3799","-1.4162"
"721","19920714","-0.0297","-0.1609","0.4680"
"722","19920715","1.0198","0.0053","0.4658"
"723","19920716","-0.1199","-0.2073","-0.1002"
"724","19920717","-1.5205","-0.1217","0.1004"
"725","19920718","-0.8357","-0.0843","0.4872"
"726","19920720","-2.2303","-0.5430","3.3822"
"727","19920721","0.0879","0.2759","1.4655"
"728","19920722","-0.0615","-0.2776","0.3112"
"729","19920723","-4.2394","-1.1758","0.2773"
"730","19920724","1.0007","0.1920","0.3712"
"731","19920725","-0.2415","-0.2101","0.2114"
"732","19920727","-0.3854","0.3528","-0.4918"
"733","19920728","-1.3028","-0.9277","0.4549"
"734","19920729","-0.3412","-0.4160","1.6420"
"735","19920730","2.0717","0.7763","0.9400"
"736","19920731","1.8332","1.2175","-2.1742"
"737","19920801","-0.2284","-0.2862","-0.5869"
"738","19920803","-0.8391","0.3901","0.4736"
"739","19920804","0.3217","-0.1141","0.4282"
"740","19920805","1.0145","0.6535","-0.9011"
"741","19920806","-0.3432","0.0581","-0.6267"
"742","19920807","-1.0125","-0.0922","-0.1723"
"743","19920808","-1.2822","-0.3276","0.0053"
"744","19920810","-1.9573","-0.7438","-0.1997"
"745","19920811","0.1027","0.2173","-0.4694"
"746","19920812","-1.5942","-0.1107","-0.9199"
"747","19920813","-0.2812","0.4013","-0.2919"
"748","19920814","0.3718","-0.0838","-0.3149"
"749","19920815","0.0945","0.2515","-0.0877"
"750","19920817","-3.6212","-0.9295","-0.6172"
"751","19920818","-0.2816","0.1753","-0.4688"
"752","19920819","-0.9985","0.3527","-0.0789"
"753","19920820","0.0272","0.9526","0.1067"
"754","19920821","3.6420","0.8969","-0.1197"
"755","19920822","-0.9698","-1.2833","-1.7965"
"756","19920824","0.7230","0.8628","-0.4565"
"757","19920825","-1.0637","0.3337","-0.1602"
"758","19920826","-0.6147","-0.3487","-0.3533"
"759","19920827","0.0861","0.2650","0.6414"
"760","19920828","1.5132","-0.7151","1.1723"
"761","19920831","2.3048","0.4281","-0.0854"
"762","19920901","0.2240","0.0847","-0.7392"
"763","19920902","-0.9232","0.0040","-0.8572"
"764","19920903","-1.3445","-0.6477","-0.7115"
"765","19920907","-1.0223","-1.4796","-1.5701"
"766","19920908","-2.2402","-0.8486","-0.3723"
"767","19920909","0.5340","0.5124","0.3635"
"768","19920910","0.5143","-0.0462","-0.2065"
"769","19920914","-2.4405","-1.3860","0.1640"
"770","19920915","0.9786","-0.4264","1.9555"
"771","19920916","-1.3411","-0.1229","-0.6738"
"772","19920917","-6.0656","-0.6701","0.3196"
"773","19920918","0.0834","-1.8067","1.2888"
"774","19920919","3.9870","0.2964","1.0658"
"775","19920921","-2.3828","-0.6728","1.3310"
"776","19920922","1.3538","-0.5726","2.2395"
"777","19920923","0.0957","-0.4090","0.5171"
"778","19920924","0.2951","0.0700","1.0037"
"779","19920925","-1.8085","-1.0568","0.1071"
"780","19920926","-3.4158","-1.4807","1.1311"
"781","19920929","1.4850","-1.0199","2.5861"
"782","19920930","3.7737","1.1835","-0.7951"
"783","19921001","1.7481","0.6249","-0.5316"
"784","19921002","3.7496","0.3044","-1.0992"
"785","19921003","-0.4057","0.6134","-0.0351"
"786","19921005","0.3391","-0.0803","-0.1104"
"787","19921006","-4.1868","-1.2163","-0.1223"
"788","19921007","0.8531","-0.0831","0.1009"
"789","19921008","2.6123","1.1041","-2.0320"
"790","19921009","-1.7868","0.3320","-0.2823"
"791","19921012","-0.5780","-0.1314","0.0116"
"792","19921013","0.0593","-0.3438","0.5784"
"793","19921014","0.8305","0.6927","0.0107"
"794","19921015","2.5343","1.2566","-0.2897"
"795","19921016","-0.2969","-0.5799","-0.7032"
"796","19921017","1.0917","0.8561","0.2011"
"797","19921019","-0.4297","-0.0071","-0.0222"
"798","19921020","-0.2847","-0.2938","-0.0084"
"799","19921021","-0.7744","-0.5868","-0.3632"
"800","19921022","0.0773","0.1865","0.1528"
"801","19921023","-0.9384","-0.2383","0.0808"
"802","19921024","0.2239","0.2513","0.0016"
"803","19921027","-0.6320","0.0556","0.3221"
"804","19921028","0.6047","0.8050","0.4512"
"805","19921029","-0.8327","-0.5401","-0.0470"
"806","19921030","-0.2592","-0.2428","0.1812"
"807","19921102","-1.9467","-0.4895","0.1754"
"808","19921103","0.0145","0.2245","0.0252"
"809","19921104","-1.5008","-0.1069","-0.0012"
"810","19921105","2.4075","1.0129","-0.2694"
"811","19921106","-1.7017","-0.5585","-0.2430"
"812","19921107","0.0286","0.1489","0.1377"
"813","19921109","-0.1668","-0.0216","-0.1022"
"814","19921110","0.1130","-0.2763","-0.2584"
"815","19921111","1.0238","-0.2596","0.2526"
"816","19921113","-0.4376","-0.2226","0.0363"
"817","19921114","0.4855","-0.0888","0.0820"
"818","19921116","0.4216","-0.4631","-0.6717"
"819","19921117","-0.1401","-0.0423","-0.0331"
"820","19921118","2.1286","-0.3498","-0.5094"
"821","19921119","0.5622","0.2959","0.2866"
"822","19921120","1.1324","-0.7617","-0.8132"
"823","19921121","-0.3408","-0.1928","-0.3822"
"824","19921123","-0.3156","-0.4826","-0.4600"
"825","19921124","-0.3496","-0.0031","0.3994"
"826","19921125","-0.4056","0.0225","0.2802"
"827","19921126","0.0719","-0.4469","-0.4367"
"828","19921127","0.1271","-0.3278","-0.4381"
"829","19921128","0.0982","-0.2455","-0.0587"
"830","19921130","-0.3178","-0.5236","-0.2452"
"831","19921201","-0.7886","-0.2320","0.1224"
"832","19921202","-0.3203","-0.2451","0.0695"
"833","19921203","-0.5981","-0.0362","0.2621"
"834","19921204","1.0417","-0.1451","-0.4659"
"835","19921205","2.0824","0.1474","-0.1810"
"836","19921207","0.7002","0.0951","0.4401"
"837","19921208","0.1234","-0.2932","0.0069"
"838","19921209","0.3501","0.7265","-0.2153"
"839","19921210","-0.7852","0.0055","-0.2640"
"840","19921211","-0.3656","0.2597","0.5259"
"841","19921212","0.1875","0.0308","0.1311"
"842","19921214","-1.2965","0.3019","0.1923"
"843","19921215","-0.2408","0.1628","0.4831"
"844","19921216","-0.3655","-0.3944","-0.0606"
"845","19921217","-0.1984","0.2362","0.0895"
"846","19921218","-0.2978","-0.2121","0.2445"
"847","19921221","-2.2394","-0.0146","-0.0418"
"848","19921222","0.1433","0.2830","-0.4710"
"849","19921223","-3.7073","-0.8789","0.1024"
"850","19921224","0.2057","-0.2965","-0.5597"
"851","19921228","-3.7308","-1.5866","-0.3438"
"852","19921229","1.4944","-0.0256","-0.2789"
"853","19930105","-1.0479","1.0315","-0.0867"
"854","19930106","-4.5868","-0.9271","-0.2826"
"855","19930107","-1.5933","-1.3392","-0.0587"
"856","19930108","1.1926","0.0668","1.2721"
"857","19930109","2.5388","0.6200","0.0643"
"858","19930111","-2.5840","0.1065","-0.5998"
"859","19930112","1.4175","0.9051","0.3207"
"860","19930113","0.3074","0.7920","-0.2436"
"861","19930114","2.1559","0.2490","-0.0235"
"862","19930115","0.4222","-0.0499","-0.4130"
"863","19930116","1.4155","0.7076","-0.5757"
"864","19930118","-0.2535","0.6845","-0.2197"
"865","19930119","1.8486","-0.3371","0.5318"
"866","19930127","-4.0196","-0.9401","0.4863"
"867","19930128","0.3079","0.3076","0.4106"
"868","19930129","-1.2485","-0.4576","1.0165"
"869","19930130","3.7135","0.7794","0.5920"
"870","19930201","3.6808","0.4826","1.1144"
"871","19930202","1.0752","0.5510","0.2746"
"872","19930203","0.2932","0.4588","-0.4396"
"873","19930204","0.4437","0.7368","-0.7212"
"874","19930205","1.3324","0.4807","-1.3977"
"875","19930206","0.6799","-1.6059","-1.2531"
"876","19930208","0.0486","0.6583","0.1586"
"877","19930209","-0.3802","-0.3324","-1.1074"
"878","19930210","-1.5691","-1.3875","-1.1036"
"879","19930211","1.2124","0.3874","-0.8180"
"880","19930212","4.2725","-1.4801","-0.5442"
"881","19930213","2.3545","-2.9660","-0.9986"
"882","19930215","0.2895","-0.7741","0.4320"
"883","19930216","0.0120","-0.8993","-1.9686"
"884","19930217","3.3677","-2.2565","0.1319"
"885","19930218","-1.0413","-0.1339","-1.1051"
"886","19930219","-1.3698","1.9387","1.0530"
"887","19930220","3.6637","-1.2069","-0.8843"
"888","19930222","1.1628","-1.8851","-0.2959"
"889","19930223","-0.5903","-1.1337","1.7675"
"890","19930224","-0.5464","0.9606","-0.2001"
"891","19930225","2.7052","-0.8603","-2.3587"
"892","19930226","2.9996","-2.2653","-3.0844"
"893","19930227","2.4127","0.5403","-1.4092"
"894","19930301","2.9861","1.1613","-0.8045"
"895","19930302","-3.8463","-0.5723","0.7509"
"896","19930303","5.4731","-0.3102","-0.4453"
"897","19930304","3.4055","-1.2721","0.5209"
"898","19930305","-0.1566","-1.2376","-3.5622"
"899","19930306","-0.2822","2.3501","-0.5494"
"900","19930308","-2.7656","1.5831","0.9112"
"901","19930309","-2.8997","0.7420","2.6665"
"902","19930310","-0.0533","1.3321","1.5068"
"903","19930311","3.2251","-0.2460","-0.0690"
"904","19930312","-1.2934","-0.0903","0.6884"
"905","19930313","-3.3909","0.2663","2.0254"
"906","19930315","2.1260","-0.7070","1.2033"
"907","19930316","-0.4556","0.6895","0.9529"
"908","19930317","0.4429","-0.1912","-1.8041"
"909","19930318","3.4070","-1.0451","-3.0632"
"910","19930319","-1.6179","0.5845","-0.8399"
"911","19930320","-0.4801","0.8828","1.9439"
"912","19930322","2.1992","0.9292","-2.3607"
"913","19930323","-0.6378","0.9903","-0.8575"
"914","19930324","0.1674","-0.0896","0.1868"
"915","19930325","-0.0636","0.5144","1.2303"
"916","19930326","-1.1015","0.9625","-0.6774"
"917","19930327","0.1380","-0.1138","-0.6448"
"918","19930330","3.1386","1.2532","-0.6195"
"919","19930331","1.5905","1.0396","0.1073"
"920","19930401","-0.6336","0.8481","-0.0311"
"921","19930402","3.2467","0.2142","0.6306"
"922","19930403","0.6955","0.3085","1.2732"
"923","19930407","0.6202","-0.4007","3.4087"
"924","19930408","-1.8227","-0.9767","-0.6746"
"925","19930409","-1.6622","0.0925","-0.8357"
"926","19930410","-3.0834","-1.4864","0.1731"
"927","19930412","-0.4016","0.6990","0.2895"
"928","19930413","-1.8350","0.0443","-1.4409"
"929","19930414","-0.4647","0.4538","-0.1162"
"930","19930415","2.7004","-0.0937","-0.5168"
"931","19930416","-3.5179","-0.0730","0.2844"
"932","19930417","-0.8654","-1.5666","-0.7923"
"933","19930419","1.8581","1.4520","0.7279"
"934","19930420","-2.9201","-0.2761","0.0799"
"935","19930421","0.6869","1.2465","1.5963"
"936","19930422","3.3128","0.3097","0.4187"
"937","19930423","-1.4540","0.4037","1.2710"
"938","19930424","-0.1797","0.4538","1.4862"
"939","19930426","-0.3808","0.2835","1.0501"
"940","19930427","-0.8886","-0.0353","-0.7836"
"941","19930428","0.4772","0.0313","-0.0539"
"942","19930429","-0.0542","0.9224","0.6481"
"943","19930430","0.7759","-0.3602","0.2453"
"944","19930501","-1.3828","-0.0065","0.4429"
"945","19930503","-0.6652","0.1376","0.5871"
"946","19930504","-0.5887","-0.8095","-0.4135"
"947","19930505","0.0547","0.0167","0.6488"
"948","19930506","0.9295","-0.1287","0.2707"
"949","19930507","1.8563","-0.7714","1.5378"
"950","19930508","2.4470","-2.0046","0.3588"
"951","19930510","0.0988","0.6161","0.9233"
"952","19930511","-0.2277","0.1497","-0.1023"
"953","19930512","0.8335","-0.4283","1.6597"
"954","19930513","-1.0613","-1.5268","-0.9115"
"955","19930514","-1.9826","0.4871","-0.1444"
"956","19930515","-0.2519","0.2757","-0.4658"
"957","19930517","-2.4141","-0.4876","-0.5316"
"958","19930518","0.7543","-0.2225","0.9183"
"959","19930519","-1.0305","0.0890","-0.3656"
"960","19930520","-2.3125","-0.2456","0.6933"
"961","19930521","-1.0741","-0.6381","1.9944"
"962","19930522","0.0182","-0.2893","-0.1151"
"963","19930524","-0.8809","0.4982","0.1545"
"964","19930525","-0.7808","0.0042","1.5158"
"965","19930526","0.4309","-0.1375","-0.1608"
"966","19930527","-0.7181","-0.5072","0.9284"
"967","19930528","3.5266","-0.3176","-1.5991"
"968","19930529","-1.3920","-0.1083","0.2583"
"969","19930531","-0.5907","-0.7309","-1.2748"
"970","19930601","1.2300","-0.7574","-0.7049"
"971","19930602","-0.4222","0.7034","0.1470"
"972","19930603","0.8880","-0.1726","-0.0140"
"973","19930604","1.0353","0.8246","0.1862"
"974","19930605","-0.6227","0.9995","-0.7514"
"975","19930607","-1.1313","-0.5734","0.6015"
"976","19930608","-0.8958","-0.3961","-0.3537"
"977","19930609","-0.2115","-0.0508","-0.0540"
"978","19930610","-1.1229","-0.3433","0.1383"
"979","19930611","-0.0964","-0.1649","-0.2317"
"980","19930612","0.0378","-0.1271","-0.1012"
"981","19930614","-1.0620","0.0725","-0.4867"
"982","19930615","0.4962","0.3769","-0.4015"
"983","19930616","-0.2348","-0.3336","0.0075"
"984","19930617","-1.4189","0.2409","-0.6295"
"985","19930618","0.5031","0.7992","-0.1990"
"986","19930619","-0.8426","-0.0999","-0.4414"
"987","19930621","-1.0287","0.2770","0.4391"
"988","19930622","-0.2672","-0.1827","-0.0963"
"989","19930623","1.7437","0.3423","-0.0154"
"990","19930625","1.2376","-0.3623","-1.0654"
"991","19930626","-0.9889","-0.0853","0.1928"
"992","19930628","-2.3550","-0.3695","-0.3017"
